Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/3           std::deque<Json::Value*, std::allocator<Json::Value*> >::~deque() [1179]
[1111]   0.0    0.00    0.00       3         std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_M_get_Tp_allocator() [1111]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [1119]
[1112]   0.0    0.00    0.00       3         void std::_Destroy_aux<false>::__destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [1112]
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [1311]
                0.00    0.00       1/1           void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [1319]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::reserve(unsigned long) [1306]
                0.00    0.00       2/3           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~_Vector_base() [1160]
[1113]   0.0    0.00    0.00       3         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [1113]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::deallocate(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [1284]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_M_get_insert_unique_pos(short const&) [379]
[1114]   0.0    0.00    0.00       3         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, void>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base* const&) [1114]
                0.00    0.00       3/23          std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [995]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [1307]
                0.00    0.00       2/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [1199]
[1115]   0.0    0.00    0.00       3         std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [1115]
-----------------------------------------------
                0.00    0.00       3/3           void std::swap<Json::Value***>(Json::Value***&, Json::Value***&) [1318]
[1116]   0.0    0.00    0.00       3         std::remove_reference<Json::Value***&>::type&& std::move<Json::Value***&>(Json::Value***&) [1116]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_M_swap_data(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl&) [1277]
[1117]   0.0    0.00    0.00       3         void std::swap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*&) [1117]
                0.00    0.00       9/9           std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*&) [1058]
-----------------------------------------------
                0.00    0.00       1/3           void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::emplace_back<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [1304]
                0.00    0.00       1/3           _ZNSt16allocator_traitsISaINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEE9constructIS5_IS5_EEEvRS6_PT_DpOT0_ [1287]
                0.00    0.00       1/3           void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [1229]
[1118]   0.0    0.00    0.00       3         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type&) [1118]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [1120]
[1119]   0.0    0.00    0.00       3         void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [1119]
                0.00    0.00       3/3           void std::_Destroy_aux<false>::__destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [1112]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::reserve(unsigned long) [1306]
                0.00    0.00       2/3           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [1182]
[1120]   0.0    0.00    0.00       3         void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [1120]
                0.00    0.00       3/3           void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [1119]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~allocator() [1142]
[1121]   0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~new_allocator() [1121]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<Json::Value*> >::deallocate(std::allocator<Json::Value*>&, Json::Value**, unsigned long) [1169]
[1122]   0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Json::Value*>::deallocate(Json::Value**, unsigned long) [1122]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<Json::Value*> >::allocate(std::allocator<Json::Value*>&, unsigned long) [1170]
[1123]   0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Json::Value*>::allocate(unsigned long, void const*) [1123]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Json::Value*>::max_size() const [1136]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<Json::Value*>::~allocator() [1143]
[1124]   0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Json::Value*>::~new_allocator() [1124]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<Json::Reader::ErrorInfo*>::allocator<Json::Reader::ErrorInfo>(std::allocator<Json::Reader::ErrorInfo> const&) [1144]
[1125]   0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Json::Reader::ErrorInfo*>::new_allocator() [1125]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<Json::Reader::ErrorInfo*>::~allocator() [1145]
[1126]   0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Json::Reader::ErrorInfo*>::~new_allocator() [1126]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<Json::Value**> >::deallocate(std::allocator<Json::Value**>&, Json::Value***, unsigned long) [1171]
[1127]   0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Json::Value**>::deallocate(Json::Value***, unsigned long) [1127]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<Json::Value**> >::allocate(std::allocator<Json::Value**>&, unsigned long) [1172]
[1128]   0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Json::Value**>::allocate(unsigned long, void const*) [1128]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Json::Value**>::max_size() const [1137]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> >::allocator() [1146]
[1129]   0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> >::new_allocator() [1129]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> >::~allocator() [1147]
[1130]   0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> >::~new_allocator() [1130]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)> __gnu_cxx::__ops::__iter_comp_iter<bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)>(bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)) [1132]
[1131]   0.0    0.00    0.00       2         __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)>::_Iter_comp_iter(bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)) [1131]
-----------------------------------------------
                0.00    0.00       2/2           void std::sort<__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)>(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)) [1194]
[1132]   0.0    0.00    0.00       2         __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)> __gnu_cxx::__ops::__iter_comp_iter<bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)>(bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)) [1132]
                0.00    0.00       2/2           __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)>::_Iter_comp_iter(bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)) [1131]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > > std::unique<__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > > >(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >) [149]
[1133]   0.0    0.00    0.00       2         __gnu_cxx::__ops::__iter_equal_to_iter() [1133]
-----------------------------------------------
                0.00    0.00       2/2           Json::FastWriter::writeValue(Json::Value const&) [1208]
[1134]   0.0    0.00    0.00       2         Json::Value::type() const [1134]
-----------------------------------------------
                0.00    0.00       1/2           std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [1286]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocate(unsigned long, void const*) [1228]
[1135]   0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::max_size() const [1135]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Json::Value*>::allocate(unsigned long, void const*) [1123]
[1136]   0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Json::Value*>::max_size() const [1136]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Json::Value**>::allocate(unsigned long, void const*) [1128]
[1137]   0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Json::Value**>::max_size() const [1137]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<Json::Reader::ErrorInfo, std::allocator<Json::Reader::ErrorInfo> >::_M_get_map_allocator() const [1139]
[1138]   0.0    0.00    0.00       2         std::_Deque_base<Json::Reader::ErrorInfo, std::allocator<Json::Reader::ErrorInfo> >::_M_get_Tp_allocator() const [1138]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<Json::Reader::ErrorInfo, std::allocator<Json::Reader::ErrorInfo> >::_M_deallocate_map(Json::Reader::ErrorInfo**, unsigned long) [1265]
                0.00    0.00       1/2           std::_Deque_base<Json::Reader::ErrorInfo, std::allocator<Json::Reader::ErrorInfo> >::_M_allocate_map(unsigned long) [1262]
[1139]   0.0    0.00    0.00       2         std::_Deque_base<Json::Reader::ErrorInfo, std::allocator<Json::Reader::ErrorInfo> >::_M_get_map_allocator() const [1139]
                0.00    0.00       2/2           std::_Deque_base<Json::Reader::ErrorInfo, std::allocator<Json::Reader::ErrorInfo> >::_M_get_Tp_allocator() const [1138]
                0.00    0.00       2/2           std::allocator<Json::Reader::ErrorInfo*>::allocator<Json::Reader::ErrorInfo>(std::allocator<Json::Reader::ErrorInfo> const&) [1144]
-----------------------------------------------
                0.00    0.00       2/2           bool std::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> const&) [1321]
[1140]   0.0    0.00    0.00       2         std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>::base() const [1140]
-----------------------------------------------
                0.00    0.00       2/2           Json::Value::getMemberNames[abi:cxx11]() const [1238]
[1141]   0.0    0.00    0.00       2         std::_Rb_tree_const_iterator<std::pair<Json::Value::CZString const, Json::Value> >::operator!=(std::_Rb_tree_const_iterator<std::pair<Json::Value::CZString const, Json::Value> > const&) const [1141]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::~_Vector_impl() [1159]
[1142]   0.0    0.00    0.00       2         std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~allocator() [1142]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~new_allocator() [1121]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_Deque_impl::~_Deque_impl() [1149]
[1143]   0.0    0.00    0.00       2         std::allocator<Json::Value*>::~allocator() [1143]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Json::Value*>::~new_allocator() [1124]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<Json::Reader::ErrorInfo, std::allocator<Json::Reader::ErrorInfo> >::_M_get_map_allocator() const [1139]
[1144]   0.0    0.00    0.00       2         std::allocator<Json::Reader::ErrorInfo*>::allocator<Json::Reader::ErrorInfo>(std::allocator<Json::Reader::ErrorInfo> const&) [1144]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Json::Reader::ErrorInfo*>::new_allocator() [1125]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<Json::Reader::ErrorInfo, std::allocator<Json::Reader::ErrorInfo> >::_M_deallocate_map(Json::Reader::ErrorInfo**, unsigned long) [1265]
                0.00    0.00       1/2           std::_Deque_base<Json::Reader::ErrorInfo, std::allocator<Json::Reader::ErrorInfo> >::_M_allocate_map(unsigned long) [1262]
[1145]   0.0    0.00    0.00       2         std::allocator<Json::Reader::ErrorInfo*>::~allocator() [1145]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Json::Reader::ErrorInfo*>::~new_allocator() [1126]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > >::_Vector_impl::_Vector_impl() [1161]
[1146]   0.0    0.00    0.00       2         std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> >::allocator() [1146]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> >::new_allocator() [1129]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > >::_Vector_impl::~_Vector_impl() [1162]
[1147]   0.0    0.00    0.00       2         std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> >::~allocator() [1147]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> >::~new_allocator() [1130]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<Json::Reader::ErrorInfo, std::allocator<Json::Reader::ErrorInfo> >::~_Deque_base() [1269]
                0.00    0.00       1/2           std::deque<Json::Reader::ErrorInfo, std::allocator<Json::Reader::ErrorInfo> >::_M_erase_at_end(std::_Deque_iterator<Json::Reader::ErrorInfo, Json::Reader::ErrorInfo&, Json::Reader::ErrorInfo*>) [1296]
[1148]   0.0    0.00    0.00       2         std::_Deque_base<Json::Reader::ErrorInfo, std::allocator<Json::Reader::ErrorInfo> >::_M_destroy_nodes(Json::Reader::ErrorInfo**, Json::Reader::ErrorInfo**) [1148]
                0.00    0.00       1/1           std::_Deque_base<Json::Reader::ErrorInfo, std::allocator<Json::Reader::ErrorInfo> >::_M_deallocate_node(Json::Reader::ErrorInfo*) [1267]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::~_Deque_base() [1157]
[1149]   0.0    0.00    0.00       2         std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_Deque_impl::~_Deque_impl() [1149]
                0.00    0.00       2/2           std::allocator<Json::Value*>::~allocator() [1143]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_M_initialize_map(unsigned long) [1155]
[1150]   0.0    0.00    0.00       2         std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_M_allocate_map(unsigned long) [1150]
                0.00    0.00       2/4           std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_M_get_map_allocator() const [1097]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<Json::Value**> >::allocate(std::allocator<Json::Value**>&, unsigned long) [1172]
                0.00    0.00       2/4           std::allocator<Json::Value**>::~allocator() [1099]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_M_initialize_map(unsigned long) [1155]
[1151]   0.0    0.00    0.00       2         std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_M_create_nodes(Json::Value***, Json::Value***) [1151]
                0.00    0.00       2/2           std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_M_allocate_node() [1152]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_M_create_nodes(Json::Value***, Json::Value***) [1151]
[1152]   0.0    0.00    0.00       2         std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_M_allocate_node() [1152]
                0.00    0.00       2/18          std::__deque_buf_size(unsigned long) [1025]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<Json::Value*> >::allocate(std::allocator<Json::Value*>&, unsigned long) [1170]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::~_Deque_base() [1157]
[1153]   0.0    0.00    0.00       2         std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_M_destroy_nodes(Json::Value***, Json::Value***) [1153]
                0.00    0.00       2/2           std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_M_deallocate_node(Json::Value**) [1156]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::~_Deque_base() [1157]
[1154]   0.0    0.00    0.00       2         std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_M_deallocate_map(Json::Value***, unsigned long) [1154]
                0.00    0.00       2/4           std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_M_get_map_allocator() const [1097]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<Json::Value**> >::deallocate(std::allocator<Json::Value**>&, Json::Value***, unsigned long) [1171]
                0.00    0.00       2/4           std::allocator<Json::Value**>::~allocator() [1099]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_Deque_base() [1275]
                0.00    0.00       1/2           std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_Deque_base(std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >&&, std::integral_constant<bool, true>) [1274]
[1155]   0.0    0.00    0.00       2         std::_Deque_base<Json::Value*, std::allocator<Json::Value*> >::_M_initialize_map(unsigned long) [1155]
                0.00    0.00       4/18          std::__deque_buf_size(unsigned long) [1025]
                0.00    0.00       4/4           std::_Deque_iterator<Json::Value*, Json::Value*&, Json::Value**>::_M_set_node(Json::Value***) [1101]
                0.00    0.00       2/100358      unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [336]
